,arm_id,arm_labels,category_unknown,category_action,category_adventure,category_animation,category_children's,category_comedy,category_crime,category_documentary,category_drama,category_fantasy,category_film-noir,category_horror,category_musical,category_mystery,category_romance,category_sci-Fi,category_thriller,category_war,category_western,lifetime,lifetime_rewards
415,415,Old Yeller (1957),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1108,0.9339847473784557
416,416,Parent Trap-  The (1961),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7345,0.5623808388941849
417,417,Cinderella (1950),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3040,0.8188751191611058
418,418,Mary Poppins (1964),0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15784,0.05958055290753095
419,419,Alice in Wonderland (1951),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14820,0.11701620591039086
420,420,William Shakespeare's Romeo and Juliet (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15028,0.10462345090562442
421,421,Aladdin and the King of Thieves (1996),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4367,0.7398117254528123
422,422,E.T. the Extra-Terrestrial (1982),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,12741,0.24088417540514773
423,423,Children of the Corn: The Gathering (1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10299,0.3863798856053384
424,424,Bob Roberts (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12178,0.27442802669208766
425,425,Transformers: The Movie-  The (1986),0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10444,0.3777407054337464
426,426,To Kill a Mockingbird (1962),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6562,0.6090324118207817
427,427,Harold and Maude (1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0.9793851286939943
428,428,Day the Earth Stood Still-  The (1951),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7732,0.5393231649189705
429,429,Duck Soup (1933),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6793,0.595269304099142
430,430,Highlander (1986),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13143,0.2169327931363203
431,431,Fantasia (1940),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9477,0.43535510009532885
432,432,Heathers (1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14025,0.16438274547187803
433,433,Forbidden Planet (1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4714,0.719137273593899
434,434,Butch Cassidy and the Sundance Kid (1969),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12148,0.2762154432793136
435,435,American Werewolf in London-  An (1981),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10426,0.37881315538608196
436,436,Amityville 1992: It's About Time (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13551,0.19262392755004765
437,437,Amityville 3-D (1983),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14253,0.1507983794089609
438,438,Amityville: A New Generation (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6778,0.596163012392755
439,439,Amityville II: The Possession (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4788,0.7147283126787416
440,440,Amityville Horror-  The (1979),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15186,0.09520972354623447
441,441,Amityville Curse-  The (1990),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3901,0.7675762631077216
442,442,Birds-  The (1963),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14713,0.12339132507149664
443,443,Blob-  The (1958),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2954,0.8239990467111535
444,444,Body Snatcher-  The (1945),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4904,0.7078169685414681
445,445,Burnt Offerings (1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1063,0.9366658722592945
446,446,Carrie (1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9256,0.4485224022878932
447,447,Omen-  The (1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16137,0.038548617731172574
448,448,Star Trek: The Motion Picture (1979),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11394,0.32113918017159204
449,449,Star Trek V: The Final Frontier (1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,976,0.9418493803622497
450,450,Grease (1978),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15432,0.08055290753098188
451,451,Jaws 2 (1978),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12811,0.23671353670162054
452,452,Jaws 3-D (1983),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13181,0.21466873212583415
453,453,Bastard Out of Carolina (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16212,0.03408007626310772
454,454,Jackie Chan's First Strike (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13213,0.21276215443279312
455,455,Beverly Hills Ninja (1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13455,0.19834366062917064
456,456,Free Willy 3: The Rescue (1997),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14800,0.11820781696854143
457,457,Nixon (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6854,0.5916348903717826
458,458,Cry-  the Beloved Country (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12738,0.2410629170638704
459,459,Crossing Guard-  The (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9328,0.444232602478551
460,460,Smoke (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16574,0.012511916110581556
461,461,Like Water For Chocolate (Como agua para chocolate) (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10674,0.36403717826501425
462,462,Secret of Roan Inish-  The (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16626,0.009413727359389945
463,463,Vanya on 42nd Street (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10840,0.3541468064823642
464,464,Jungle Book-  The (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1886,0.8876310772163966
465,465,Red Rock West (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13329,0.20585081029551955
466,466,Bronx Tale-  A (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10991,0.345150142993327
467,467,Rudy (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14683,0.12517874165872256
468,468,Short Cuts (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14001,0.16581267874165873
469,469,Tombstone (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14335,0.14591277407054337
470,470,Courage Under Fire (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10873,0.3521806482364156
471,471,Dragonheart (1996),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14293,0.14841515729265964
472,472,James and the Giant Peach (1996),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8293,0.5058984747378455
473,473,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12583,0.25029790276453767
474,474,Trainspotting (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2522,0.8497378455672069
475,475,First Wives Club-  The (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4713,0.7191968541468066
476,476,Matilda (1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15993,0.04712821734985706
477,477,Philadelphia Story-  The (1940),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1059,0.9369041944709247
478,478,Vertigo (1958),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5212,0.6894661582459485
479,479,North by Northwest (1959),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,224,0.9866539561487131
480,480,Apartment-  The (1960),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14580,0.13131553860819833
481,481,Some Like It Hot (1959),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.9142040038131554
482,482,Casablanca (1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9704,0.4218303145853194
483,483,Maltese Falcon-  The (1941),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6643,0.6042063870352716
484,484,My Fair Lady (1964),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15219,0.09324356530028599
485,485,Sabrina (1954),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15281,0.08954957102001904
486,486,Roman Holiday (1953),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15237,0.09217111534795042
487,487,Sunset Blvd. (1950),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15034,0.10426596758817919
488,488,Notorious (1946),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3831,0.7717469018112488
489,489,To Catch a Thief (1955),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2630,0.8433031458531935
490,490,Adventures of Robin Hood-  The (1938),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9447,0.43714251668255477
491,491,East of Eden (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8580,0.48879885605338413
492,492,Thin Man-  The (1934),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8144,0.5147759771210677
493,493,His Girl Friday (1940),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9365,0.4420281220209723
494,494,Around the World in 80 Days (1956),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5079,0.6973903717826502
495,495,It's a Wonderful Life (1946),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2156,0.8715443279313633
496,496,Bringing Up Baby (1938),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16567,0.01292897998093423
497,497,African Queen-  The (1951),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1670,0.9005004766444232
498,498,Cat on a Hot Tin Roof (1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7399,0.5591634890371783
499,499,Fly Away Home (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11667,0.3048736892278361
500,500,Dumbo (1941),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6065,0.6386439466158246
501,501,Bananas (1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15757,0.06118922783603431
502,502,Candidate-  The (1972),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14020,0.1646806482364156
503,503,Bonnie and Clyde (1967),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9614,0.42719256434699715
504,504,Dial M for Murder (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9439,0.4376191611058151
505,505,Rebel Without a Cause (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5772,0.6561010486177312
506,506,Streetcar Named Desire-  A (1951),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5169,0.6920281220209723
507,507,People vs. Larry Flynt-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6062,0.6388226882745471
508,508,My Left Foot (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16628,0.009294566253574832
509,509,Magnificent Seven-  The (1954),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,506,0.9698522402287894
510,510,Lawrence of Arabia (1962),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11253,0.32954003813155386
511,511,Wings of Desire (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,214,0.9872497616777883
512,512,Third Man-  The (1949),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2012,0.8801239275500476
513,513,Annie Hall (1977),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1646,0.901930409914204
514,514,Boot-  Das (1981),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6448,0.6158245948522403
515,515,Local Hero (1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7893,0.529730695900858
516,516,Manhattan (1979),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6708,0.6003336510962822
517,517,Miller's Crossing (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6884,0.5898474737845567
518,518,Treasure of the Sierra Madre-  The (1948),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474,0.8525977121067684
519,519,Great Escape-  The (1963),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12067,0.28104146806482366
520,520,Deer Hunter-  The (1978),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1160,0.9308865586272641
521,521,Down by Law (1986),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16563,0.013167302192564345
522,522,Cool Hand Luke (1967),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13581,0.19083651096282173
523,523,Great Dictator-  The (1940),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14318,0.1469256434699714
524,524,Big Sleep-  The (1946),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2686,0.8399666348903718
525,525,Ben-Hur (1959),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8798,0.47581029551954246
526,526,Gandhi (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,0.9910629170638704
527,527,Killing Fields-  The (1984),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9825,0.41462106768350815
528,528,My Life as a Dog (Mitt liv som hund) (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10320,0.3851286939942803
529,529,Man Who Would Be King-  The (1975),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7482,0.5542183031458532
530,530,Shine (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11969,0.28688036224976166
531,531,Kama Sutra: A Tale of Love (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5484,0.6732602478551001
532,532,Daytrippers-  The (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10907,0.35015490943755956
533,533,Traveller (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8896,0.46997140133460436
534,534,Addicted to Love (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9495,0.4342826501429933
535,535,Ponette (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,925,0.9448879885605338
536,536,My Own Private Idaho (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10876,0.35200190657769304
537,537,Anastasia (1997),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12459,0.25768589132507147
538,538,Mouse Hunt (1997),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15140,0.09795042897998096
539,539,Money Train (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784,0.8341277407054337
540,540,Mortal Kombat (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15718,0.06351286939942802
541,541,Pocahontas (1995),0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12914,0.23057673975214488
542,542,Miserables-  Les (1995),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11895,0.29128932316491896
543,543,Things to Do in Denver when You're Dead (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,12894,0.23176835081029556
544,544,Vampire in Brooklyn (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16407,0.022461868446139177
545,545,Broken Arrow (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5272,0.6858913250714966
546,546,Young Poisoner's Handbook-  The (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4800,0.7140133460438514
547,547,NeverEnding Story III-  The (1994),0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8340,0.5030981887511916
548,548,Rob Roy (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2283,0.8639775977121068
549,549,Die Hard: With a Vengeance (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1554,0.9074118207816968
550,550,Lord of Illusions (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121,0.9927907530981888
551,551,Species (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13007,0.22503574833174456
552,552,Walk in the Clouds-  A (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13341,0.2051358436606292
553,553,Waterworld (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8202,0.5113203050524309
554,554,White Man's Burden (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,184,0.9890371782650142
555,555,Wild Bill (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14440,0.1396568160152526
556,556,Farinelli: il castrato (1994),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4228,0.7480934223069591
557,557,Heavenly Creatures (1994),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,8278,0.5067921830314586
558,558,Interview with the Vampire (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7181,0.57215204957102
559,559,Kid in King Arthur's Court-  A (1995),0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,11064,0.34080076263107717
560,560,Mary Shelley's Frankenstein (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9049,0.4608555767397522
561,561,Quick and the Dead-  The (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2844,0.8305529075309819
562,562,Stephen King's The Langoliers (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160,0.990467111534795
563,563,Tales from the Hood (1995),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10753,0.3593303145853194
564,564,Village of the Damned (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2521,0.8497974261201144
565,565,Clear and Present Danger (1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10663,0.36469256434699715
566,566,Wes Craven's New Nightmare (1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,501,0.970150142993327
567,567,Speed (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4217,0.7487488083889419
568,568,Wolf (1994),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13621,0.18845328884652046
569,569,Wyatt Earp (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14328,0.14632983794089605
570,570,Another Stakeout (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9233,0.44989275500476644
571,571,Blown Away (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2244,0.8663012392755005
572,572,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,9360,0.44232602478551
573,573,Boxing Helena (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,15988,0.04742612011439462
574,574,City Slickers II: The Legend of Curly's Gold (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3160,0.8117254528122021
575,575,Cliffhanger (1993),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13845,0.17510724499523356
576,576,Coneheads (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1560,0.9070543374642517
577,577,Demolition Man (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7809,0.5347354623450906
578,578,Fatal Instinct (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9065,0.4599022878932316
579,579,Englishman Who Went Up a Hill-  But Came Down a Mountain-  The (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10998,0.34473307912297424
580,580,Kalifornia (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9881,0.4112845567206864
581,581,Piano-  The (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5176,0.6916110581506196
582,582,Romeo Is Bleeding (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16784,0.0
583,583,Secret Garden-  The (1993),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1467,0.912595328884652
584,584,Son in Law (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16302,0.028717826501429955
585,585,Terminal Velocity (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,0.9301715919923736
586,586,Hour of the Pig-  The (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13617,0.18869161105815058
587,587,Beauty and the Beast (1991),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15156,0.09699714013346039
588,588,Wild Bunch-  The (1969),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1198,0.9286224976167778
589,589,Hellraiser: Bloodline (1996),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6378,0.6199952335557675
590,590,Primal Fear (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1796,0.8929933269780743
591,591,True Crime (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5177,0.6915514775977121
592,592,Stalingrad (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12689,0.24398236415633934
593,593,Heavy (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10884,0.3515252621544328
594,594,Fan-  The (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7980,0.5245471877979028
595,595,Hunchback of Notre Dame-  The (1996),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12397,0.2613798856053384
596,596,Eraser (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1361,0.9189108674928503
597,597,Big Squeeze-  The (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9722,0.4207578646329838
598,598,Police Story 4: Project S (Chao ji ji hua) (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0.9486415633937083
599,599,Daniel Defoe's Robinson Crusoe (1996),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4765,0.716098665395615
600,600,For Whom the Bell Tolls (1943),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6212,0.6298856053384175
601,601,American in Paris-  An (1951),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13154,0.2162774070543375
602,602,Rear Window (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2027,0.8792302192564347
603,603,It Happened One Night (1934),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15428,0.08079122974261199
604,604,Meet Me in St. Louis (1944),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1753,0.8955552907530981
605,605,All About Eve (1950),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13303,0.20739990467111535
606,606,Rebecca (1940),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,16366,0.024904671115348
607,607,Spellbound (1945),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,12931,0.22956387035271686
608,608,Father of the Bride (1950),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2836,0.8310295519542421
609,609,Gigi (1958),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10025,0.40270495710200194
610,610,Laura (1944),0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2366,0.8590324118207817
611,611,Lost Horizon (1937),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10455,0.3770853193517636
612,612,My Man Godfrey (1936),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,0.49731887511916106
613,613,Giant (1956),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8765,0.47777645376549094
614,614,39 Steps-  The (1935),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10827,0.3549213536701621
615,615,Night of the Living Dead (1968),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11965,0.28711868446139177
616,616,Blue Angel-  The (Blaue Engel-  Der) (1930),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2005,0.8805409914204003
617,617,Picnic (1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2430,0.8552192564346996
618,618,Extreme Measures (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11849,0.29403002859866545
619,619,Chamber-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12478,0.25655386081982845
620,620,Davy Crockett-  King of the Wild Frontier (1955),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13152,0.2163965681601525
621,621,Swiss Family Robinson (1960),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5561,0.6686725452812202
622,622,Angels in the Outfield (1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10010,0.40359866539561484
