,context_id,arm_id,feedback
24399,471,608,5
23140,471,624,4
29979,471,632,4
79329,471,650,4
32033,471,654,5
30328,471,657,5
66471,471,659,5
40562,471,664,4
49937,471,671,4
73468,471,677,4
24365,471,681,4
24566,471,684,3
21516,471,688,4
36269,471,714,4
27785,471,719,5
25980,471,738,5
58805,471,741,5
29271,471,742,4
33739,471,745,5
24223,471,746,5
32140,471,747,5
37565,471,750,5
30204,471,754,4
22735,471,755,4
25433,471,757,1
64703,471,759,5
24180,471,762,4
41643,471,767,5
38812,471,770,4
51480,471,779,4
34039,471,789,3
62493,471,795,4
58352,471,809,5
85620,471,824,5
21072,471,825,3
86616,471,830,5
42140,471,833,3
93188,471,865,5
20763,471,876,3
48279,471,889,4
48945,471,894,4
86885,471,915,5
34522,471,923,2
44267,471,927,4
33109,471,929,5
21456,471,930,2
21883,471,939,4
35656,471,945,2
33677,471,950,1
21773,471,976,3
49675,471,1001,4
21214,471,1010,4
63782,471,1013,4
95959,471,1028,4
52237,471,1033,3
50795,471,1034,4
36711,471,1035,4
47301,471,1046,4
30739,471,1052,4
47736,471,1057,4
48778,471,1073,5
68970,471,1078,4
40787,471,1089,5
23623,471,1090,4
26647,471,1094,4
45387,471,1109,5
30336,471,1118,5
73292,471,1138,5
23134,471,1209,3
75101,471,1214,4
38162,471,1227,4
56905,471,1238,5
27845,471,1247,4
26159,471,1468,4
29597,472,6,2
47801,472,8,5
26004,472,9,3
49665,472,13,4
76824,472,19,3
32541,472,24,4
31441,472,115,5
51152,472,123,4
97744,472,126,5
55319,472,128,4
32904,472,136,4
99293,472,149,5
60263,472,241,3
71797,472,245,5
43051,472,255,4
23543,472,256,4
28543,472,267,5
21369,472,272,5
38320,472,274,5
27113,472,275,4
95294,472,284,4
27402,472,292,4
54961,472,301,4
50610,472,302,4
47046,472,318,3
43376,472,320,2
33411,472,326,3
83374,472,474,5
27236,472,507,2
26003,472,546,3
22757,472,812,3
64147,472,1006,4
23542,472,1128,4
27865,472,1141,5
77662,472,1142,4
76184,473,3,5
32387,473,6,5
20862,473,7,5
91358,473,8,5
28309,473,10,5
41578,473,11,5
56845,473,12,5
43356,473,13,5
37385,473,14,5
54542,473,21,4
52620,473,22,4
79513,473,24,5
48975,473,25,4
82600,473,27,4
99664,473,30,4
28955,473,41,4
49108,473,43,3
44967,473,44,5
98486,473,46,4
24208,473,47,4
46972,473,49,5
21759,473,51,4
82518,473,54,4
99722,473,55,5
59920,473,57,4
97148,473,58,3
42474,473,59,3
26985,473,60,3
54392,473,63,5
61372,473,65,4
21338,473,67,3
42116,473,68,5
42438,473,69,4
32304,473,70,5
28201,473,71,3
36772,473,72,3
24359,473,75,4
24343,473,76,5
24783,473,78,5
37871,473,82,3
47821,473,85,4
35574,473,86,4
53241,473,87,4
51582,473,88,5
33477,473,91,4
67382,473,95,4
60989,473,96,5
33563,473,97,5
36850,473,98,4
22704,473,99,5
44571,473,106,3
69628,473,110,4
51195,473,115,5
25657,473,116,4
35521,473,120,4
99751,473,123,5
90872,473,125,4
72152,473,126,5
59021,473,130,4
32160,473,131,4
22146,473,133,4
31528,473,134,5
24111,473,135,4
77135,473,136,5
57238,473,140,4
82885,473,142,4
57015,473,149,5
86216,473,150,3
23131,473,160,4
44655,473,167,3
31275,473,169,4
29353,473,170,4
25856,473,171,5
31625,473,172,5
67309,473,173,5
35750,473,174,4
21478,473,175,5
34330,473,177,4
51775,473,178,5
22107,473,179,5
27271,473,180,5
45215,473,181,5
29155,473,182,5
82394,473,184,5
68268,473,185,4
71438,473,186,5
66562,473,187,5
98686,473,189,3
24098,473,190,5
35204,473,191,4
53268,473,192,4
30645,473,193,5
30208,473,194,5
26644,473,195,5
68339,473,196,5
30307,473,197,3
28524,473,198,5
66948,473,199,3
31493,473,202,5
79319,473,203,4
55426,473,204,5
49686,473,206,4
44464,473,207,3
38249,473,208,5
26850,473,209,5
40492,473,210,5
44607,473,211,4
71750,473,212,4
41082,473,214,5
31161,473,215,4
43689,473,217,4
35393,473,220,4
73052,473,221,4
38298,473,226,4
45953,473,229,3
26120,473,233,5
29225,473,236,4
39913,473,237,4
27579,473,243,4
55525,473,247,4
41624,473,251,4
71525,473,254,4
24332,473,256,3
33342,473,257,4
80591,473,258,1
24506,473,264,5
44338,473,273,3
39637,473,274,3
35795,473,275,5
40201,473,281,4
34314,473,282,3
71659,473,283,4
26356,473,284,5
60569,473,285,5
50581,473,287,3
42799,473,288,3
43814,473,290,4
25327,473,292,4
69301,473,293,3
33242,473,297,3
54069,473,301,5
59770,473,312,4
60489,473,314,5
23577,473,315,5
22245,473,316,4
69220,473,317,5
24967,473,321,4
74338,473,322,2
56803,473,325,3
94354,473,342,3
29658,473,345,5
52583,473,355,5
72728,473,356,5
86968,473,377,4
34052,473,379,4
98518,473,380,4
36205,473,381,3
56086,473,384,4
99185,473,404,4
21229,473,409,2
96931,473,410,2
55342,473,413,4
43692,473,415,4
33921,473,417,3
31977,473,418,4
74838,473,420,3
73839,473,422,5
82767,473,426,5
60442,473,429,3
86049,473,430,4
63906,473,433,4
39169,473,434,5
51806,473,435,3
96019,473,447,5
31696,473,460,5
50012,473,461,4
31630,473,462,5
67275,473,466,4
69474,473,467,4
66897,473,468,4
56280,473,469,3
70351,473,470,3
22742,473,473,5
52077,473,474,4
50906,473,477,4
73740,473,478,5
21313,473,479,5
27571,473,480,4
79901,473,481,3
33151,473,482,5
22416,473,483,5
83710,473,484,4
46483,473,485,4
74014,473,486,4
24073,473,487,3
37091,473,488,4
62685,473,489,5
64974,473,490,4
92683,473,491,4
29907,473,492,4
30914,473,494,4
26889,473,495,4
45015,473,496,5
26628,473,497,4
39663,473,498,5
33074,473,502,4
79313,473,503,5
70968,473,504,5
24920,473,505,5
48262,473,506,4
24943,473,507,3
94941,473,508,5
59111,473,509,4
44746,473,510,5
38821,473,512,5
45592,473,513,4
70808,473,514,5
29779,473,516,4
21520,473,517,4
48485,473,518,4
55347,473,519,5
31232,473,520,5
79118,473,522,5
50996,473,524,4
59279,473,525,5
45949,473,526,5
21395,473,527,5
27197,473,528,5
56815,473,529,5
93683,473,548,5
24615,473,552,2
53490,473,565,5
72524,473,581,5
57350,473,583,5
29049,473,590,3
42795,473,600,5
20987,473,601,3
31079,473,602,5
42511,473,603,4
43153,473,604,3
86464,473,605,3
62157,473,606,4
74620,473,607,4
74103,473,608,4
24843,473,609,3
68391,473,610,4
43655,473,613,4
34516,473,614,4
65724,473,615,4
43057,473,616,3
28904,473,617,4
56385,473,627,4
84253,473,629,3
30743,473,632,4
33633,473,640,4
39253,473,641,4
24887,473,645,4
97092,473,646,4
49246,473,647,4
23698,473,648,4
74796,473,649,4
60805,473,650,5
80056,473,651,4
31767,473,652,4
78351,473,653,5
70010,473,654,5
62212,473,656,5
48955,473,658,5
53475,473,659,5
21735,473,660,4
81991,473,662,4
44196,473,663,4
70977,473,670,3
26899,473,675,3
82642,473,677,2
31793,473,683,4
47084,473,684,3
45491,473,691,4
27805,473,695,3
40653,473,696,4
42334,473,698,4
23926,473,704,3
25715,473,706,5
31538,473,707,4
54595,473,708,5
88324,473,728,4
21660,473,734,4
21360,473,735,3
67526,473,736,4
25526,473,743,3
70517,473,747,3
26856,473,755,1
38693,473,788,4
52415,473,791,4
48399,473,835,3
33666,473,847,4
23286,473,920,3
34142,473,922,4
67783,473,923,4
72490,473,928,3
61494,473,938,4
58389,473,942,4
50878,473,944,4
74754,473,955,4
38620,473,962,5
33492,473,965,4
41568,473,970,4
30948,473,995,3
25636,473,1008,4
66977,473,1010,4
21388,473,1013,3
39087,473,1015,3
37508,473,1019,3
21848,473,1027,1
37160,473,1044,4
30722,473,1049,4
87323,473,1062,5
42003,473,1112,3
28789,473,1122,4
85391,473,1123,4
52045,473,1133,3
28983,473,1171,4
78423,473,1199,4
80246,473,1220,4
73635,473,1285,2
42215,473,1420,4
36259,473,1517,3
54096,474,49,5
53821,474,69,4
25886,474,99,5
58962,474,126,4
76825,474,257,1
36139,474,258,5
81094,474,268,4
25751,474,285,2
98153,474,301,3
92720,474,302,1
98908,474,305,5
35863,474,312,2
39556,474,314,4
32879,474,315,5
83653,474,326,4
26302,474,346,4
78579,474,353,2
37424,474,380,4
88789,474,538,3
53059,474,901,5
56405,475,3,4
52692,475,25,4
28371,475,32,4
29366,475,41,4
72097,475,46,3
58492,475,55,4
29121,475,62,3
66844,475,65,3
52579,475,66,4
88535,475,69,3
24216,475,71,4
60479,475,72,4
44518,475,79,3
42446,475,82,3
46603,475,84,2
54358,475,87,4
72297,475,89,3
70267,475,93,2
43597,475,167,5
55685,475,172,5
30541,475,174,4
34935,475,185,5
31443,475,193,5
82853,475,200,4
37760,475,201,4
23507,475,203,4
58330,475,207,5
32710,475,208,4
86542,475,209,4
33862,475,210,5
35778,475,215,4
23660,475,231,3
26934,475,237,3
53028,475,238,4
70325,475,244,4
77153,475,267,4
34255,475,287,4
59699,475,293,3
56360,475,299,5
71314,475,318,1
84492,475,324,1
27745,475,327,4
35886,475,342,4
39034,475,366,3
79780,475,383,4
40941,475,385,2
69413,475,392,4
78726,475,398,3
74301,475,400,3
80705,475,429,4
85943,475,432,4
30152,475,434,3
77834,475,450,3
61245,475,578,2
27199,475,584,1
49286,475,647,4
50307,475,654,4
49721,475,691,3
33150,475,709,5
35835,475,711,3
21252,475,714,4
69344,475,731,3
27064,475,733,4
51801,475,737,3
69248,475,745,3
27702,475,747,2
24980,475,764,4
77667,475,779,3
26118,475,780,4
35637,475,789,4
21347,475,791,4
35523,475,889,1
83741,475,939,3
27054,475,943,2
85724,475,958,3
42623,475,998,2
44142,475,1035,2
21709,475,1036,1
27531,475,1073,4
36027,475,1117,3
56662,475,1179,3
26764,475,1187,2
48757,475,1270,2
25881,476,14,4
60439,476,19,4
36337,476,24,5
40056,476,35,4
56014,476,48,5
98965,476,65,5
26825,476,87,5
50971,476,89,4
96390,476,110,5
51115,476,236,4
28551,476,254,5
96466,476,273,5
88929,476,274,5
23990,476,279,4
41514,476,281,4
40210,476,288,5
62269,476,293,4
50119,476,368,4
98423,476,450,5
82117,476,545,4
40994,476,552,5
25391,476,708,5
55802,476,721,5
39877,476,723,4
50210,476,730,4
41305,476,731,4
78854,476,738,4
45231,476,755,4
40270,476,777,4
25180,476,780,4
71047,476,793,4
23445,476,814,5
54984,476,845,4
42068,476,1040,5
45467,476,1050,5
49263,477,0,4
48559,477,6,1
67428,477,10,4
66775,477,11,5
93471,477,14,5
27318,477,16,2
29338,477,22,2
46568,477,25,5
36957,477,27,3
96863,477,31,3
51557,477,39,1
34598,477,40,3
37822,477,41,5
25789,477,47,4
23285,477,49,3
80280,477,63,5
43985,477,64,4
69244,477,67,1
44581,477,68,3
84676,477,70,3
38119,477,71,1
55569,477,76,1
30020,477,78,4
27425,477,80,4
35432,477,92,4
80359,477,95,2
32058,477,97,5
99164,477,99,5
38096,477,110,3
21624,477,121,2
99019,477,123,4
49627,477,133,2
37266,477,136,4
21348,477,142,5
93985,477,143,5
32509,477,144,1
85678,477,149,4
22847,477,150,5
75621,477,152,3
44687,477,159,2
31724,477,160,3
39228,477,167,4
83932,477,177,4
93724,477,181,5
25598,477,187,4
74245,477,194,4
45348,477,195,3
68719,477,201,4
91156,477,203,4
36873,477,215,5
32370,477,217,3
29912,477,218,2
46927,477,221,2
42532,477,230,1
88508,477,231,2
87642,477,234,2
36845,477,236,5
42165,477,237,3
37256,477,254,4
24602,477,275,5
23671,477,281,3
73565,477,282,4
28554,477,287,5
44871,477,299,3
21929,477,317,5
60318,477,326,3
42349,477,339,5
28759,477,349,1
25021,477,353,3
36893,477,356,5
59832,477,366,4
27489,477,368,3
30947,477,380,5
30216,477,391,2
76240,477,392,4
27920,477,402,2
47391,477,409,3
36808,477,411,4
31387,477,426,4
91767,477,432,3
59068,477,446,4
46641,477,450,5
57515,477,466,5
36954,477,468,3
26718,477,495,5
33499,477,517,4
47424,477,567,5
64856,477,590,3
27219,477,603,3
47741,477,615,4
46314,477,654,3
25664,477,657,3
23157,477,672,3
23042,477,683,4
83429,477,707,3
98221,477,709,5
27674,477,738,4
38512,477,742,1
80661,477,761,4
36663,477,762,5
85382,477,779,3
47540,477,842,5
24624,477,865,1
88770,477,868,2
73498,477,945,2
45735,477,958,4
49592,477,974,4
85772,477,1040,3
43893,477,1047,4
40326,477,1100,4
49723,477,1220,2
43268,477,1269,1
28017,477,1520,3
32695,478,0,5
64639,478,7,5
90493,478,14,3
71932,478,21,4
47987,478,23,3
22857,478,27,4
54978,478,30,4
77819,478,31,3
29188,478,49,4
28924,478,53,3
24457,478,54,4
31296,478,57,4
91981,478,61,3
63939,478,65,3
38923,478,69,4
26104,478,70,1
36789,478,78,4
38311,478,81,4
25036,478,87,4
49590,478,88,4
63053,478,94,4
48273,478,95,4
35651,478,96,3
36488,478,99,3
31868,478,100,4
44697,478,107,4
48316,478,110,4
30659,478,116,3
29459,478,117,3
31533,478,120,4
26782,478,121,1
31452,478,126,5
94933,478,130,3
27478,478,132,2
24158,478,134,4
98469,478,135,4
73940,478,136,4
85883,478,142,1
28854,478,143,4
35765,478,146,3
58597,478,147,2
85059,478,150,4
35243,478,152,4
87555,478,153,3
74751,478,156,5
26020,478,160,3
26214,478,163,4
23300,478,167,5
76011,478,168,5
43039,478,171,4
40130,478,172,5
23467,478,173,5
31124,478,174,4
35466,478,175,4
44936,478,176,4
36309,478,178,1
54164,478,179,4
32121,478,180,5
30752,478,181,4
40727,478,182,5
38925,478,184,4
46676,478,186,4
42315,478,187,2
38448,478,188,2
32330,478,189,4
68948,478,192,3
34438,478,194,4
80287,478,195,4
38829,478,196,4
47120,478,197,5
81695,478,198,5
90778,478,199,5
64913,478,200,4
80304,478,201,4
76977,478,202,3
64297,478,203,4
91747,478,204,3
36892,478,208,4
36231,478,209,4
27830,478,210,4
40644,478,212,4
46880,478,214,3
33580,478,215,3
70965,478,221,4
33976,478,225,3
21948,478,227,4
26492,478,229,4
87819,478,233,5
85399,478,234,3
92492,478,237,4
38796,478,240,3
23762,478,247,4
30853,478,248,2
91982,478,249,4
95528,478,251,2
29028,478,254,2
34459,478,256,4
42661,478,257,5
35214,478,260,1
51572,478,263,3
48233,478,264,4
34379,478,265,3
45145,478,269,4
99205,478,270,3
46425,478,271,4
73205,478,272,4
41280,478,273,4
44229,478,280,3
36702,478,281,5
41833,478,282,4
24631,478,285,1
30696,478,287,3
61180,478,293,3
40954,478,294,1
33058,478,297,3
65491,478,299,2
31821,478,303,4
43816,478,317,5
38575,478,323,1
23548,478,324,1
42267,478,327,4
83238,478,334,3
89323,478,337,1
98138,478,339,1
41722,478,355,3
74240,478,356,4
32867,478,357,1
48291,478,379,3
26256,478,384,2
38951,478,397,1
93802,478,402,3
27483,478,404,4
75840,478,407,5
30819,478,420,4
26012,478,421,3
55632,478,422,2
71527,478,430,4
26359,478,435,4
52744,478,454,4
30736,478,462,4
85985,478,469,5
82598,478,470,4
47093,478,471,1
74418,478,473,5
93813,478,474,1
42187,478,478,4
68115,478,479,5
36453,478,482,4
76305,478,484,3
27932,478,488,5
78705,478,489,4
98674,478,495,3
88653,478,497,5
31406,478,499,4
67101,478,508,4
48672,478,509,4
45710,478,510,5
29180,478,522,4
63036,478,525,4
23808,478,527,4
34530,478,534,3
60310,478,545,2
57016,478,565,3
79996,478,583,3
41500,478,587,1
46969,478,601,4
51553,478,603,3
77128,478,608,5
27902,478,615,4
56087,478,628,3
31412,478,631,5
25681,478,639,4
90382,478,646,5
49651,478,650,5
26792,478,654,4
75339,478,669,3
21811,478,679,3
49486,478,687,1
33415,478,691,3
44329,478,726,5
37213,478,731,4
33155,478,738,1
26114,478,747,3
49647,478,750,4
27234,478,751,3
76043,478,755,1
75756,478,830,2
30591,478,839,1
32582,478,878,4
69987,478,914,4
22186,478,930,2
39853,478,944,5
84011,478,985,1
45642,478,1006,4
25520,478,1012,1
29582,478,1015,3
61213,478,1027,1
30785,478,1038,4
54184,478,1141,5
26654,478,1243,3
52689,478,1443,1
47962,478,1607,2
33751,479,7,5
65005,479,11,5
69899,479,49,4
80011,479,55,4
50650,479,63,3
71006,479,78,4
44360,479,88,4
43254,479,95,4
99198,479,97,4
59662,479,99,4
35736,479,113,4
36012,479,126,3
75072,479,151,4
32750,479,164,5
31483,479,165,5
95285,479,168,5
25127,479,171,3
26394,479,173,5
22193,479,174,3
22233,479,182,4
71780,479,184,2
21740,479,189,5
30884,479,190,4
70752,479,196,3
24297,479,202,4
87812,479,207,2
46195,479,208,4
44821,479,212,5
26632,479,233,4
34299,479,236,2
72265,479,248,1
51414,479,256,4
48680,479,257,3
33316,479,264,3
56275,479,271,4
58907,479,293,1
29715,479,297,2
80330,479,301,4
26905,479,318,3
27708,479,346,3
67455,479,442,4
46688,479,461,4
48446,479,478,4
26529,479,482,3
78355,479,484,4
40421,479,503,4
29224,479,509,4
49609,479,510,4
30627,479,516,4
70077,479,526,4
39612,479,602,4
25422,479,614,4
32708,479,641,4
72148,479,653,4
47783,479,660,4
47133,479,704,4
52949,479,862,4
48203,479,1006,4
70915,479,1120,4
49905,479,1387,4
37958,480,3,3
77280,480,7,3
28440,480,41,3
42478,480,49,4
24550,480,65,3
61198,480,69,5
48808,480,85,5
74462,480,87,4
37971,480,97,4
44160,480,99,4
91897,480,143,4
38698,480,152,5
45783,480,162,4
60367,480,172,4
78406,480,180,5
38902,480,189,5
84000,480,190,5
38689,480,196,3
68304,480,197,4
79034,480,198,5
82312,480,201,4
60782,480,203,4
60407,480,206,3
23450,480,209,4
98275,480,210,5
31083,480,215,5
31973,480,237,4
66208,480,251,4
43871,480,282,5
26179,480,312,4
22573,480,317,1
62703,480,321,4
34562,480,366,3
75112,480,392,3
38337,480,426,4
43339,480,429,4
30582,480,434,5
60393,480,478,4
63108,480,483,4
71097,480,497,5
93865,480,499,4
36026,480,504,5
29647,480,506,4
30870,480,513,4
28980,480,523,5
73303,480,579,4
28519,480,595,4
33090,480,647,5
30971,480,649,3
35964,480,658,5
73868,480,662,4
39742,480,677,3
37522,480,691,4
35990,480,779,1
38013,480,1038,4
23939,480,1088,3
50475,481,49,4
37463,481,126,4
77062,481,242,2
68174,481,244,4
87265,481,248,2
28935,481,256,4
90257,481,257,2
48728,481,268,4
87004,481,285,3
61707,481,287,3
24756,481,288,3
89801,481,293,4
30230,481,294,3
27960,481,297,4
29943,481,300,4
34477,481,310,4
91583,481,312,5
46178,481,314,3
22464,481,320,3
72161,481,327,4
60762,481,345,3
96251,481,681,3
50149,481,747,4
35476,481,875,3
59159,481,880,3
23204,481,987,4
38032,482,0,4
93634,482,8,2
34897,482,11,2
35991,482,19,2
73056,482,49,5
83729,482,67,1
97883,482,90,3
37573,482,98,3
82143,482,100,2
36083,482,106,3
36510,482,108,5
46000,482,115,3
60798,482,120,2
23385,482,143,2
55955,482,150,2
87337,482,172,4
43896,482,179,2
24636,482,180,4
42891,482,194,3
39529,482,196,3
31202,482,198,3
78701,482,221,3
95563,482,226,3
93135,482,227,5
44326,482,228,3
39627,482,229,5
23085,482,236,3
26471,482,248,2
26239,482,249,3
62320,482,256,2
95026,482,257,4
36567,482,269,3
26881,482,270,3
46988,482,273,4
34896,482,274,4
27443,482,276,3
67937,482,282,5
30677,482,285,3
49916,482,289,3
26835,482,312,2
48155,482,317,3
33761,482,364,2
46053,482,379,3
30523,482,404,3
36123,482,431,3
26648,482,448,3
39653,482,449,4
25381,482,461,3
94294,482,472,3
47009,482,479,3
78079,482,509,3
80311,482,514,4
32178,482,537,2
48715,482,581,3
31854,482,611,3
96137,482,675,4
62773,482,742,1
24641,482,899,3
41421,482,1151,4
29704,483,0,5
66908,483,1,4
83662,483,3,4
54209,483,6,4
37427,483,8,1
85731,483,13,4
33924,483,14,5
74066,483,21,5
51822,483,23,1
22955,483,24,3
61065,483,27,5
57688,483,28,3
97528,483,37,4
32942,483,49,5
45257,483,50,4
23606,483,52,1
31132,483,55,5
31000,483,68,5
22035,483,69,5
56911,483,70,2
43821,483,72,4
57943,483,78,5
53070,483,81,4
85969,483,86,5
69731,483,87,4
91850,483,88,4
27247,483,93,4
95545,483,94,4
23242,483,95,5
36949,483,96,5
51092,483,97,4
48892,483,110,4
75931,483,116,4
85240,483,120,4
28215,483,121,2
96081,483,124,4
34626,483,134,4
52273,483,135,5
23199,483,140,4
34404,483,142,4
37309,483,143,4
57797,483,149,4
35356,483,150,4
72084,483,152,5
90518,483,160,4
41304,483,167,4
92360,483,171,5
45155,483,172,5
58660,483,173,5
76007,483,175,4
49594,483,180,5
70896,483,182,4
94374,483,185,4
22101,483,194,5
86588,483,196,4
29858,483,201,5
43657,483,203,5
99876,483,209,5
71921,483,210,4
57627,483,215,4
49882,483,221,5
77261,483,225,4
35528,483,226,5
25032,483,227,5
58077,483,228,5
39972,483,229,5
69761,483,230,2
83134,483,232,5
27753,483,233,4
21983,483,234,2
57643,483,236,3
37330,483,238,4
97863,483,240,3
34728,483,247,4
36858,483,249,4
34497,483,251,3
28115,483,254,3
38369,483,256,5
29551,483,257,5
24181,483,264,5
63478,483,273,4
51807,483,274,3
31478,483,292,5
53373,483,293,4
22282,483,299,4
41714,483,312,5
57169,483,314,3
30138,483,317,5
24525,483,342,2
58205,483,384,4
45341,483,391,4
96808,483,392,1
37685,483,398,4
43757,483,404,4
76063,483,414,3
64459,483,418,4
29438,483,421,3
99273,483,422,5
55800,483,426,5
41109,483,430,4
62683,483,448,4
34916,483,450,4
25085,483,462,4
99287,483,467,5
78431,483,470,4
60958,483,471,4
32979,483,509,4
21996,483,549,4
22813,483,553,4
25408,483,559,4
40248,483,561,3
78074,483,565,4
37821,483,567,3
31815,483,577,3
32425,483,587,5
27313,483,596,3
34570,483,624,4
23727,483,650,5
41586,483,654,5
35226,483,664,4
42084,483,678,2
82688,483,683,5
48328,483,691,5
53699,483,698,4
81920,483,719,4
84339,483,731,5
82437,483,741,3
47470,483,745,4
23565,483,754,4
26332,483,777,5
37768,483,822,4
56128,483,828,2
40559,483,848,3
26875,483,878,4
32034,483,923,5
26546,483,925,4
88198,483,929,3
75014,483,950,1
79618,483,1015,4
77968,484,241,5
32682,484,244,3
71046,484,268,4
69733,484,285,2
33899,484,287,3
26993,484,288,3
32297,484,293,1
68136,484,300,2
82501,484,301,5
42666,484,302,4
28260,484,306,3
65765,484,310,3
34154,484,312,4
41785,484,318,3
34387,484,320,3
35900,484,325,2
48633,484,327,2
43776,484,329,3
31805,484,340,4
78481,484,344,1
71656,484,345,4
27832,484,346,2
31339,484,537,3
53737,484,747,2
99886,484,751,3
82319,484,888,5
58395,485,0,4
26326,485,2,2
26142,485,5,4
35525,485,6,5
75123,485,8,5
53856,485,9,4
36228,485,12,4
46137,485,13,5
22706,485,14,3
70595,485,15,3
51594,485,19,3
66921,485,20,3
85122,485,24,4
85955,485,49,5
41267,485,92,4
86171,485,99,5
81394,485,105,1
95642,485,107,4
30760,485,108,3
39698,485,110,4
52859,485,116,3
28504,485,120,3
26218,485,122,3
44070,485,123,5
27662,485,124,3
32083,485,126,5
49326,485,128,4
46147,485,136,4
28257,485,145,2
23476,485,146,2
87588,485,147,2
49051,485,149,3
55120,485,150,2
35912,485,180,4
28895,485,219,3
23083,485,220,4
88932,485,221,3
59896,485,234,2
41366,485,235,3
37809,485,236,4
79549,485,241,4
98185,485,243,3
53901,485,244,3
94305,485,245,3
47655,485,247,4
32831,485,249,1
81507,485,250,5
99503,485,251,3
42269,485,254,3
25644,485,256,3
32061,485,257,5
60514,485,261,1
60163,485,263,3
76163,485,267,3
80421,485,268,4
28379,485,269,2
41498,485,272,3
46845,485,274,4
27213,485,275,4
42400,485,276,3
87471,485,278,4
65195,485,279,2
90650,485,280,3
35416,485,281,2
35301,485,283,2
29297,485,284,5
26588,485,285,2
25238,485,286,4
76151,485,287,4
77930,485,288,3
83907,485,291,4
88705,485,292,3
88752,485,293,2
37374,485,294,3
76055,485,296,4
47973,485,297,3
29963,485,298,1
31499,485,299,4
69460,485,300,4
96432,485,301,5
79195,485,302,4
67214,485,303,3
33322,485,304,3
70421,485,305,1
87855,485,306,3
53587,485,318,3
24131,485,320,3
40754,485,321,2
75190,485,323,4
83177,485,324,2
58791,485,326,3
89037,485,327,2
28425,485,330,2
52798,485,331,3
45144,485,332,2
28455,485,335,2
84554,485,404,4
73755,485,407,3
85460,485,457,3
87073,485,458,2
35524,485,459,4
22359,485,470,5
88867,485,472,3
45678,485,474,4
23504,485,475,3
43572,485,507,4
73570,485,514,5
92885,485,531,4
81938,485,543,4
99107,485,545,2
80911,485,546,3
52403,485,590,4
39599,485,594,2
27144,485,596,3
23544,485,619,2
43544,485,627,3
64100,485,677,1
74118,485,684,3
23438,485,688,2
25065,485,689,2
34518,485,695,3
81578,485,712,3
26662,485,716,2
27602,485,717,3
66239,485,740,3
64295,485,741,2
30247,485,747,2
35423,485,761,4
32920,485,765,4
96328,485,812,5
26011,485,817,3
22891,485,822,4
96541,485,824,2
72478,485,830,3
60717,485,844,4
22011,485,845,2
36886,485,863,3
30392,485,871,5
24010,485,873,3
36408,485,878,3
47270,485,879,5
25457,485,881,2
80422,485,882,3
27495,485,885,3
37099,485,886,5
82545,485,888,4
79610,485,918,3
61723,485,923,3
70882,485,925,2
43911,485,934,4
32501,485,935,3
71399,485,949,4
53715,485,974,3
25371,485,993,3
61665,485,994,4
57985,485,1010,4
22927,485,1013,3
83223,485,1015,2
32000,485,1016,3
57894,485,1046,2
29238,485,1078,2
47902,485,1081,2
46655,485,1085,3
29232,485,1092,4
55876,485,1093,2
49152,485,1119,3
45640,485,1128,4
35191,485,1133,3
70729,485,1136,5
92989,485,1141,5
87025,485,1142,3
47144,485,1170,3
72364,485,1175,3
49946,485,1196,4
27447,485,1201,4
69552,485,1225,4
36736,485,1271,3
53053,485,1301,3
62856,485,1321,3
40590,485,1368,3
41110,485,1374,3
61778,485,1378,3
99235,485,1404,5
28128,485,1513,4
29054,485,1588,3
62263,485,1597,5
64591,485,1608,3
93856,485,1609,2
81102,485,1610,3
47080,486,0,5
50415,486,1,3
37488,486,2,5
29851,486,3,4
94416,486,10,5
25750,486,11,5
41533,486,16,3
82826,486,21,5
75573,486,23,4
53186,486,24,1
78896,486,26,5
39766,486,27,4
50312,486,30,5
31776,486,37,2
45923,486,41,3
24691,486,42,3
27298,486,44,5
61942,486,47,2
46158,486,48,4
55320,486,49,4
70955,486,52,2
51100,486,54,5
22333,486,55,4
58263,486,57,5
97981,486,61,3
71174,486,63,5
60456,486,65,5
73425,486,66,3
31505,486,67,5
27791,486,68,4
82668,486,69,3
58629,486,70,3
28405,486,72,3
22780,486,75,4
53335,486,76,3
35776,486,78,5
27861,486,80,3
49640,486,81,5
79943,486,84,2
27314,486,86,5
49410,486,87,4
40315,486,91,4
88623,486,93,3
29294,486,94,4
44432,486,95,5
43707,486,96,5
76837,486,97,5
34126,486,98,4
55879,486,99,5
38653,486,110,3
23962,486,116,5
23547,486,120,4
56592,486,124,5
36481,486,127,5
39201,486,132,4
26085,486,135,5
25078,486,139,3
26516,486,142,3
55425,486,143,5
62867,486,149,5
65945,486,155,4
42790,486,159,4
27519,486,160,5
24428,486,171,4
94984,486,172,4
38069,486,173,5
53833,486,175,5
90998,486,177,5
64404,486,178,3
37534,486,180,4
33989,486,182,5
27420,486,187,4
42490,486,190,4
28680,486,193,5
30838,486,194,4
29436,486,195,5
76696,486,196,3
29592,486,201,5
82192,486,203,4
39674,486,205,4
85337,486,209,4
28332,486,214,4
46056,486,215,4
24481,486,217,2
63484,486,221,4
36303,486,225,3
29115,486,226,3
75320,486,228,3
44994,486,229,5
68593,486,230,1
24897,486,231,4
24988,486,236,4
43993,486,238,5
68144,486,247,1
57364,486,248,1
23697,486,251,1
25593,486,254,2
