,context_id,no_datas
34982,37712,1
34983,37713,1
34984,37714,1
34985,37715,1
34986,37716,1
34987,37717,1
34988,37718,1
34989,37719,1
34990,37720,1
34991,37721,1
34992,37722,1
34993,37723,1
34994,37724,1
34995,37725,1
34996,37726,1
34997,37727,1
34998,37728,1
34999,37729,1
35000,37730,1
35001,37731,1
35002,37732,1
35003,37734,1
35004,37735,1
35005,37736,1
35006,37737,1
35007,37738,1
35008,37740,1
35009,37741,1
35010,37742,1
35011,37743,1
35012,37744,1
35013,37745,1
35014,37746,1
35015,37747,1
35016,37748,1
35017,37749,1
35018,37750,1
35019,37751,1
35020,37752,1
35021,37753,1
35022,37754,1
35023,37755,1
35024,37756,1
35025,37757,1
35026,37758,1
35027,37759,1
35028,37760,1
35029,37761,1
35030,37762,1
35031,37763,1
35032,37764,1
35033,37765,1
35034,37766,1
35035,37767,1
35036,37768,1
35037,37769,1
35038,37770,1
35039,37771,1
35040,37772,1
35041,37773,1
35042,37774,1
35043,37775,1
35044,37776,1
35045,37777,1
35046,37778,1
35047,37779,1
35048,37780,1
35049,37781,1
35050,37782,1
35051,37783,1
35052,37784,1
35053,37785,1
35054,37786,1
35055,37787,1
35056,37788,1
35057,37789,1
35058,37790,1
35059,37792,1
35060,37793,1
35061,37794,1
35062,37795,1
35063,37796,1
35064,37797,1
35065,37798,1
35066,37799,1
35067,37800,1
35068,37801,1
35069,37802,1
35070,37803,1
35071,37804,1
35072,37807,1
35073,37808,1
35074,37809,1
35075,37810,1
35076,37811,1
35077,37812,1
35078,37813,1
35079,37814,1
35080,37815,1
35081,37816,1
35082,37817,1
35083,37818,1
35084,37819,1
35085,37820,1
35086,37821,1
35087,37822,1
35088,37824,1
35089,37825,1
35090,37826,1
35091,37827,1
35092,37828,1
35093,37829,1
35094,37831,1
35095,37832,1
35096,37833,1
35097,37834,1
35098,37835,1
35099,37836,1
35100,37837,1
35101,37838,1
35102,37839,1
35103,37840,1
35104,37841,1
35105,37842,1
35106,37843,1
35107,37844,1
35108,37846,1
35109,37847,1
35110,37848,1
35111,37849,1
35112,37850,1
35113,37851,1
35114,37852,1
35115,37853,1
35116,37854,1
35117,37855,1
35118,37856,1
35119,37857,1
35120,37858,1
35121,37859,1
35122,37860,1
35123,37861,1
35124,37862,1
35125,37863,1
35126,37864,1
35127,37865,1
35128,37866,1
35129,37867,1
35130,37868,1
35131,37869,1
35132,37870,1
35133,37871,1
35134,37872,1
35135,37873,1
35136,37874,1
35137,37875,1
35138,37876,1
35139,37877,1
35140,37878,1
35141,37879,1
35142,37880,1
35143,37881,1
35144,37882,1
35145,37883,1
35146,37884,1
35147,37885,1
35148,37886,1
35149,37887,1
35150,37888,1
35151,37889,1
35152,37890,1
35153,37891,1
35154,37892,1
35155,37893,1
35156,37894,1
35157,37895,1
35158,37896,1
35159,37897,1
35160,37898,1
35161,37899,1
35162,37900,1
35163,37901,1
35164,37902,1
35165,37903,1
35166,37904,1
35167,37905,1
35168,37906,1
35169,37907,1
35170,37908,1
35171,37909,1
35172,37910,1
35173,37911,1
35174,37912,1
35175,37914,1
35176,37915,1
35177,37916,1
35178,37918,1
35179,37919,1
35180,37920,1
35181,37921,1
35182,37922,1
35183,37923,1
35184,37924,1
35185,37925,1
35186,37926,1
35187,37927,1
35188,37928,1
35189,37929,1
35190,37931,1
35191,37932,1
35192,37935,1
35193,37936,1
35194,37937,1
35195,37938,1
35196,37939,1
35197,37940,1
35198,37941,1
35199,37942,1
35200,37943,1
35201,37945,1
35202,37946,1
35203,37947,1
35204,37949,1
35205,37950,1
35206,37951,1
35207,37952,1
35208,37953,1
35209,37954,1
35210,37955,1
35211,37956,1
35212,37957,1
35213,37958,1
35214,37960,1
35215,37961,1
35216,37962,1
35217,37963,1
35218,37964,1
35219,37967,1
35220,37968,1
35221,37969,1
35222,37970,1
35223,37971,1
35224,37972,1
35225,37973,1
35226,37974,1
35227,37975,1
35228,37977,1
35229,37978,1
35230,37979,1
35231,37980,1
35232,37982,1
35233,37983,1
35234,37984,1
35235,37985,1
35236,37986,1
35237,37987,1
35238,37988,1
35239,37989,1
35240,37991,1
35241,37993,1
35242,37995,1
35243,37996,1
35244,37997,1
35245,37998,1
35246,37999,1
35247,38000,1
35248,38001,1
35249,38002,1
35250,38003,1
35251,38004,1
35252,38005,1
35253,38006,1
35254,38008,1
35255,38009,1
35256,38010,1
35257,38011,1
35258,38012,1
35259,38013,1
35260,38014,1
35261,38015,1
35262,38016,1
35263,38017,1
35264,38018,1
35265,38019,1
35266,38020,1
35267,38021,1
35268,38022,1
35269,38023,1
35270,38024,1
35271,38025,1
35272,38026,1
35273,38027,1
35274,38028,1
35275,38029,1
35276,38030,1
35277,38031,1
35278,38032,1
35279,38033,1
35280,38034,1
35281,38035,1
35282,38036,1
35283,38037,1
35284,38038,1
35285,38039,1
35286,38040,1
35287,38041,1
35288,38042,1
35289,38044,1
35290,38045,1
35291,38047,1
35292,38049,1
35293,38050,1
35294,38051,1
35295,38052,1
35296,38053,1
35297,38054,1
35298,38055,1
35299,38056,1
35300,38057,1
35301,38058,1
35302,38059,1
35303,38060,1
35304,38061,1
35305,38062,1
35306,38063,1
35307,38064,1
35308,38066,1
35309,38067,1
35310,38068,1
35311,38069,1
35312,38070,1
35313,38071,1
35314,38072,1
35315,38073,1
35316,38074,1
35317,38075,1
35318,38076,1
35319,38077,1
35320,38078,1
35321,38079,1
35322,38080,1
35323,38083,1
35324,38084,1
35325,38085,1
35326,38086,1
35327,38087,1
35328,38088,1
35329,38089,1
35330,38090,1
35331,38091,1
35332,38092,1
35333,38093,1
35334,38094,1
35335,38095,1
35336,38097,1
35337,38098,1
35338,38099,1
35339,38100,1
35340,38101,1
35341,38102,1
35342,38103,1
35343,38104,1
35344,38105,1
35345,38106,1
35346,38107,1
35347,38108,1
35348,38109,1
35349,38110,1
35350,38111,1
35351,38112,1
35352,38113,1
35353,38114,1
35354,38115,1
35355,38116,1
35356,38117,1
35357,38118,1
35358,38119,1
35359,38120,1
35360,38121,1
35361,38122,1
35362,38123,1
35363,38124,1
35364,38125,1
35365,38126,1
35366,38127,1
35367,38128,1
35368,38129,1
35369,38130,1
35370,38131,1
35371,38132,1
35372,38133,1
35373,38134,1
35374,38135,1
35375,38136,1
35376,38137,1
35377,38138,1
35378,38139,1
35379,38140,1
35380,38141,1
35381,38142,1
35382,38143,1
35383,38144,1
35384,38145,1
35385,38146,1
35386,38147,1
35387,38148,1
35388,38149,1
35389,38150,1
35390,38151,1
35391,38152,1
35392,38153,1
35393,38154,1
35394,38155,1
35395,38156,1
35396,38157,1
35397,38158,1
35398,38159,1
35399,38161,1
35400,38162,1
35401,38163,1
35402,38165,1
35403,38167,1
35404,38168,1
35405,38169,1
35406,38170,1
35407,38171,1
35408,38172,1
35409,38173,1
35410,38175,1
35411,38176,1
35412,38177,1
35413,38178,1
35414,38179,1
35415,38180,1
35416,38181,1
35417,38182,1
35418,38183,1
35419,38184,1
35420,38185,1
35421,38186,1
35422,38187,1
35423,38188,1
35424,38189,1
35425,38190,1
35426,38191,1
35427,38192,1
35428,38193,1
35429,38194,1
35430,38195,1
35431,38196,1
35432,38197,1
35433,38198,1
35434,38199,1
35435,38200,1
35436,38202,1
35437,38203,1
35438,38204,1
35439,38205,1
35440,38206,1
35441,38207,1
35442,38208,1
35443,38209,1
35444,38210,1
35445,38211,1
35446,38212,1
35447,38213,1
35448,38214,1
35449,38215,1
35450,38216,1
35451,38217,1
35452,38218,1
35453,38219,1
35454,38220,1
35455,38221,1
35456,38222,1
35457,38223,1
35458,38224,1
35459,38225,1
35460,38226,1
35461,38227,1
35462,38228,1
35463,38229,1
35464,38230,1
35465,38231,1
35466,38232,1
35467,38233,1
35468,38234,1
35469,38235,1
35470,38236,1
35471,38238,1
35472,38239,1
35473,38240,1
35474,38241,1
35475,38242,1
35476,38243,1
35477,38244,1
35478,38245,1
35479,38246,1
35480,38247,1
35481,38248,1
35482,38249,1
35483,38250,1
35484,38251,1
35485,38252,1
35486,38253,1
35487,38255,1
35488,38256,1
35489,38257,1
35490,38258,1
35491,38259,1
35492,38260,1
35493,38261,1
35494,38262,1
35495,38263,1
35496,38264,1
35497,38265,1
35498,38266,1
35499,38267,1
35500,38268,1
35501,38270,1
35502,38271,1
35503,38272,1
35504,38273,1
35505,38274,1
35506,38275,1
35507,38276,1
35508,38277,1
35509,38278,1
35510,38279,1
35511,38280,1
35512,38281,1
35513,38282,1
35514,38283,1
35515,38284,1
35516,38285,1
35517,38286,1
35518,38287,1
35519,38288,1
35520,38289,1
35521,38290,1
35522,38291,1
35523,38292,1
35524,38293,1
35525,38294,1
35526,38295,1
35527,38296,1
35528,38297,1
35529,38298,1
35530,38299,1
35531,38300,1
35532,38301,1
35533,38302,1
35534,38303,1
35535,38304,1
35536,38305,1
35537,38306,1
35538,38307,1
35539,38308,1
35540,38309,1
35541,38310,1
35542,38311,1
35543,38312,1
35544,38313,1
35545,38314,1
35546,38315,1
35547,38316,1
35548,38317,1
35549,38318,1
35550,38319,1
35551,38320,1
35552,38321,1
35553,38322,1
35554,38323,1
35555,38324,1
35556,38325,1
35557,38326,1
35558,38327,1
35559,38328,1
35560,38329,1
35561,38330,1
35562,38331,1
35563,38332,1
35564,38333,1
35565,38334,1
35566,38335,1
35567,38337,1
35568,38338,1
35569,38339,1
35570,38340,1
35571,38341,1
35572,38342,1
35573,38343,1
35574,38344,1
35575,38345,1
35576,38346,1
35577,38347,1
35578,38348,1
35579,38349,1
35580,38350,1
35581,38351,1
35582,38352,1
35583,38353,1
35584,38354,1
35585,38355,1
35586,38357,1
35587,38358,1
35588,38359,1
35589,38360,1
35590,38361,1
35591,38362,1
35592,38363,1
35593,38364,1
35594,38365,1
35595,38367,1
35596,38368,1
35597,38369,1
35598,38370,1
35599,38371,1
35600,38372,1
35601,38373,1
35602,38374,1
35603,38375,1
35604,38376,1
35605,38377,1
35606,38378,1
35607,38379,1
35608,38380,1
35609,38381,1
35610,38382,1
35611,38383,1
35612,38384,1
35613,38385,1
35614,38386,1
35615,38387,1
35616,38388,1
35617,38389,1
35618,38390,1
35619,38391,1
35620,38392,1
35621,38393,1
35622,38394,1
35623,38395,1
35624,38396,1
35625,38397,1
35626,38398,1
35627,38399,1
35628,38400,1
35629,38401,1
35630,38402,1
35631,38403,1
35632,38404,1
35633,38405,1
35634,38406,1
35635,38407,1
35636,38408,1
35637,38409,1
35638,38410,1
35639,38411,1
35640,38412,1
35641,38413,1
35642,38414,1
35643,38415,1
35644,38416,1
35645,38417,1
35646,38418,1
35647,38419,1
35648,38420,1
35649,38421,1
35650,38422,1
35651,38423,1
35652,38424,1
35653,38425,1
35654,38426,1
35655,38427,1
35656,38428,1
35657,38429,1
35658,38430,1
35659,38431,1
35660,38432,1
35661,38433,1
35662,38434,1
35663,38435,1
35664,38436,1
35665,38437,1
35666,38438,1
35667,38439,1
35668,38440,1
35669,38441,1
35670,38442,1
35671,38443,1
35672,38444,1
35673,38445,1
35674,38446,1
35675,38447,1
35676,38448,1
35677,38449,1
35678,38450,1
35679,38451,1
35680,38452,1
35681,38453,1
35682,38454,1
35683,38455,1
35684,38456,1
35685,38457,1
35686,38458,1
35687,38459,1
35688,38460,1
35689,38461,1
35690,38462,1
35691,38463,1
35692,38464,1
35693,38465,1
35694,38466,1
35695,38467,1
35696,38468,1
35697,38469,1
35698,38470,1
35699,38471,1
35700,38472,1
35701,38473,1
35702,38474,1
35703,38475,1
35704,38476,1
35705,38477,1
35706,38478,1
35707,38480,1
35708,38481,1
35709,38482,1
35710,38483,1
35711,38484,1
35712,38485,1
35713,38486,1
35714,38487,1
35715,38488,1
35716,38489,1
35717,38490,1
35718,38491,1
35719,38492,1
35720,38493,1
35721,38494,1
35722,38495,1
35723,38496,1
35724,38497,1
35725,38498,1
35726,38499,1
35727,38500,1
35728,38501,1
35729,38502,1
35730,38503,1
35731,38504,1
35732,38505,1
35733,38506,1
35734,38507,1
35735,38508,1
35736,38509,1
35737,38510,1
35738,38511,1
35739,38512,1
35740,38513,1
35741,38514,1
35742,38515,1
35743,38517,1
35744,38518,1
35745,38519,1
35746,38520,1
35747,38521,1
35748,38522,1
35749,38523,1
35750,38524,1
35751,38525,1
35752,38526,1
35753,38527,1
35754,38528,1
35755,38529,1
35756,38530,1
35757,38531,1
35758,38532,1
35759,38533,1
35760,38534,1
35761,38535,1
35762,38536,1
35763,38537,1
35764,38538,1
35765,38539,1
35766,38540,1
35767,38541,1
35768,38542,1
35769,38543,1
35770,38544,1
35771,38545,1
35772,38546,1
35773,38547,1
35774,38548,1
35775,38549,1
35776,38550,1
35777,38551,1
35778,38552,1
35779,38553,1
35780,38554,1
35781,38555,1
35782,38556,1
35783,38557,1
35784,38558,1
35785,38559,1
35786,38560,1
35787,38561,1
35788,38562,1
35789,38563,1
35790,38564,1
35791,38565,1
35792,38566,1
35793,38567,1
35794,38568,1
35795,38569,1
35796,38570,1
35797,38571,1
35798,38572,1
35799,38573,1
35800,38574,1
35801,38575,1
35802,38576,1
35803,38577,1
35804,38578,1
35805,38579,1
35806,38581,1
35807,38582,1
35808,38583,1
35809,38584,1
35810,38585,1
35811,38586,1
35812,38587,1
35813,38588,1
35814,38589,1
35815,38590,1
35816,38591,1
35817,38592,1
35818,38593,1
35819,38594,1
35820,38595,1
35821,38596,1
35822,38597,1
35823,38598,1
35824,38599,1
35825,38600,1
35826,38601,1
35827,38602,1
35828,38603,1
35829,38604,1
35830,38605,1
35831,38606,1
35832,38607,1
35833,38608,1
35834,38609,1
35835,38610,1
35836,38611,1
35837,38612,1
35838,38613,1
35839,38614,1
35840,38615,1
35841,38616,1
35842,38617,1
35843,38618,1
35844,38619,1
35845,38620,1
35846,38621,1
35847,38622,1
35848,38623,1
35849,38624,1
35850,38625,1
35851,38627,1
35852,38628,1
35853,38629,1
35854,38630,1
35855,38631,1
35856,38632,1
35857,38633,1
35858,38634,1
35859,38635,1
35860,38636,1
35861,38637,1
35862,38638,1
35863,38639,1
35864,38641,1
35865,38642,1
35866,38643,1
35867,38644,1
35868,38645,1
35869,38646,1
35870,38647,1
35871,38648,1
35872,38649,1
35873,38650,1
35874,38651,1
35875,38652,1
35876,38653,1
35877,38654,1
35878,38656,1
35879,38657,1
35880,38658,1
35881,38659,1
35882,38660,1
35883,38661,1
35884,38662,1
35885,38663,1
35886,38664,1
35887,38665,1
35888,38666,1
35889,38667,1
35890,38668,1
35891,38669,1
35892,38670,1
35893,38671,1
35894,38672,1
35895,38673,1
35896,38674,1
35897,38675,1
35898,38676,1
35899,38677,1
35900,38678,1
35901,38679,1
35902,38680,1
35903,38681,1
35904,38682,1
35905,38683,1
35906,38684,1
35907,38685,1
35908,38686,1
35909,38687,1
35910,38688,1
35911,38689,1
35912,38690,1
35913,38691,1
35914,38692,1
35915,38693,1
35916,38694,1
35917,38695,1
35918,38696,1
35919,38697,1
35920,38699,1
35921,38700,1
35922,38701,1
35923,38702,1
35924,38703,1
35925,38704,1
35926,38705,1
35927,38706,1
35928,38707,1
35929,38708,1
35930,38709,1
35931,38710,1
35932,38711,1
35933,38712,1
35934,38713,1
35935,38714,1
35936,38715,1
35937,38716,1
35938,38717,1
35939,38718,1
35940,38719,1
35941,38720,1
35942,38721,1
35943,38722,1
35944,38723,1
35945,38724,1
35946,38725,1
35947,38726,1
35948,38727,1
35949,38728,1
35950,38729,1
35951,38730,1
35952,38731,1
35953,38732,1
35954,38733,1
35955,38734,1
35956,38735,1
35957,38736,1
35958,38737,1
35959,38738,1
35960,38739,1
35961,38740,1
35962,38741,1
35963,38742,1
35964,38743,1
35965,38747,1
35966,38748,1
35967,38749,1
35968,38750,1
35969,38751,1
35970,38753,1
35971,38754,1
35972,38755,1
35973,38756,1
35974,38757,1
35975,38758,1
35976,38759,1
35977,38760,1
35978,38761,1
35979,38762,1
35980,38763,1
35981,38764,1
35982,38765,1
35983,38766,1
35984,38767,1
35985,38768,1
35986,38769,1
35987,38770,1
35988,38771,1
35989,38772,1
35990,38773,1
35991,38774,1
35992,38775,1
35993,38776,1
35994,38777,1
35995,38778,1
35996,38779,1
35997,38780,1
35998,38781,1
35999,38782,1
36000,38783,1
36001,38784,1
36002,38785,1
36003,38786,1
36004,38787,1
36005,38788,1
36006,38789,1
36007,38790,1
36008,38791,1
36009,38793,1
36010,38794,1
36011,38795,1
36012,38796,1
36013,38797,1
36014,38798,1
36015,38799,1
36016,38800,1
36017,38801,1
36018,38802,1
36019,38803,1
36020,38805,1
36021,38806,1
36022,38807,1
36023,38808,1
36024,38809,1
36025,38810,1
36026,38811,1
36027,38812,1
36028,38813,1
36029,38814,1
36030,38815,1
36031,38816,1
36032,38817,1
36033,38818,1
36034,38819,1
36035,38820,1
36036,38821,1
36037,38822,1
36038,38823,1
36039,38824,1
36040,38825,1
36041,38826,1
36042,38827,1
36043,38828,1
36044,38829,1
36045,38830,1
36046,38831,1
36047,38832,1
36048,38833,1
36049,38834,1
36050,38835,1
36051,38836,1
36052,38837,1
36053,38838,1
36054,38839,1
36055,38840,1
36056,38841,1
36057,38842,1
36058,38843,1
36059,38844,1
36060,38845,1
36061,38846,1
36062,38847,1
36063,38848,1
36064,38849,1
36065,38850,1
36066,38851,1
36067,38852,1
36068,38853,1
36069,38854,1
36070,38855,1
36071,38856,1
36072,38857,1
36073,38858,1
36074,38859,1
36075,38860,1
36076,38861,1
36077,38862,1
36078,38863,1
36079,38864,1
36080,38865,1
36081,38866,1
36082,38867,1
36083,38868,1
36084,38869,1
36085,38870,1
36086,38871,1
36087,38872,1
36088,38873,1
36089,38874,1
36090,38876,1
36091,38877,1
36092,38878,1
36093,38879,1
36094,38880,1
36095,38881,1
36096,38882,1
36097,38883,1
36098,38884,1
36099,38886,1
36100,38887,1
36101,38888,1
36102,38889,1
36103,38890,1
36104,38891,1
36105,38892,1
36106,38893,1
36107,38894,1
36108,38895,1
36109,38896,1
36110,38897,1
36111,38898,1
36112,38899,1
36113,38900,1
36114,38901,1
36115,38902,1
36116,38903,1
36117,38904,1
36118,38905,1
36119,38906,1
36120,38907,1
36121,38908,1
36122,38909,1
36123,38910,1
36124,38912,1
36125,38913,1
36126,38914,1
36127,38915,1
36128,38916,1
36129,38917,1
36130,38918,1
36131,38919,1
36132,38920,1
36133,38921,1
36134,38922,1
36135,38923,1
36136,38925,1
36137,38926,1
36138,38927,1
36139,38928,1
36140,38929,1
36141,38930,1
36142,38931,1
36143,38932,1
36144,38933,1
36145,38935,1
36146,38936,1
36147,38937,1
36148,38938,1
36149,38939,1
36150,38940,1
36151,38941,1
36152,38942,1
36153,38943,1
36154,38944,1
36155,38945,1
36156,38946,1
36157,38947,1
36158,38948,1
36159,38950,1
36160,38951,1
36161,38952,1
36162,38953,1
36163,38954,1
36164,38955,1
36165,38956,1
36166,38957,1
36167,38958,1
36168,38959,1
36169,38960,1
36170,38961,1
36171,38962,1
36172,38963,1
36173,38964,1
36174,38966,1
36175,38967,1
36176,38968,1
36177,38969,1
36178,38971,1
36179,38972,1
36180,38973,1
36181,38974,1
36182,38975,1
36183,38976,1
36184,38977,1
36185,38978,1
36186,38979,1
36187,38980,1
36188,38981,1
36189,38982,1
36190,38983,1
36191,38984,1
36192,38985,1
36193,38986,1
36194,38987,1
36195,38988,1
36196,38989,1
36197,38990,1
36198,38991,1
36199,38992,1
36200,38993,1
36201,38994,1
36202,38995,1
36203,38996,1
36204,38997,1
36205,38998,1
36206,38999,1
36207,39000,1
36208,39001,1
36209,39002,1
36210,39003,1
36211,39004,1
36212,39005,1
36213,39006,1
36214,39007,1
36215,39008,1
36216,39009,1
36217,39010,1
36218,39011,1
36219,39012,1
36220,39013,1
36221,39014,1
36222,39015,1
36223,39016,1
36224,39017,1
36225,39018,1
36226,39019,1
36227,39020,1
36228,39021,1
36229,39022,1
36230,39023,1
36231,39024,1
36232,39025,1
36233,39026,1
36234,39027,1
36235,39028,1
36236,39029,1
36237,39030,1
36238,39031,1
36239,39032,1
36240,39034,1
36241,39035,1
36242,39036,1
36243,39037,1
36244,39038,1
36245,39039,1
36246,39040,1
36247,39041,1
36248,39042,1
36249,39043,1
36250,39044,1
36251,39045,1
36252,39046,1
36253,39047,1
36254,39048,1
36255,39049,1
36256,39050,1
36257,39051,1
36258,39052,1
36259,39053,1
36260,39054,1
36261,39055,1
36262,39056,1
36263,39057,1
36264,39058,1
36265,39059,1
36266,39060,1
36267,39061,1
36268,39062,1
36269,39063,1
36270,39064,1
36271,39065,1
36272,39066,1
36273,39067,1
36274,39068,1
36275,39069,1
36276,39070,1
36277,39071,1
36278,39072,1
36279,39073,1
36280,39074,1
36281,39075,1
36282,39076,1
36283,39077,1
36284,39078,1
36285,39079,1
36286,39080,1
36287,39081,1
36288,39082,1
36289,39083,1
36290,39086,1
36291,39087,1
36292,39088,1
36293,39089,1
36294,39090,1
36295,39091,1
36296,39092,1
36297,39093,1
36298,39094,1
36299,39095,1
36300,39096,1
36301,39097,1
36302,39098,1
36303,39099,1
36304,39100,1
36305,39101,1
36306,39102,1
36307,39103,1
36308,39104,1
36309,39105,1
36310,39106,1
36311,39107,1
36312,39108,1
36313,39109,1
36314,39110,1
36315,39111,1
36316,39112,1
36317,39113,1
36318,39114,1
36319,39115,1
36320,39117,1
36321,39118,1
36322,39119,1
36323,39120,1
36324,39121,1
36325,39122,1
36326,39123,1
36327,39124,1
36328,39125,1
36329,39126,1
36330,39127,1
36331,39128,1
36332,39129,1
36333,39130,1
36334,39131,1
36335,39132,1
36336,39134,1
36337,39135,1
36338,39136,1
36339,39137,1
36340,39138,1
36341,39139,1
36342,39140,1
36343,39141,1
36344,39142,1
36345,39143,1
36346,39145,1
36347,39146,1
36348,39147,1
36349,39148,1
36350,39149,1
36351,39150,1
36352,39151,1
36353,39152,1
36354,39153,1
36355,39154,1
36356,39155,1
36357,39156,1
36358,39157,1
36359,39158,1
36360,39159,1
36361,39160,1
36362,39161,1
36363,39162,1
36364,39163,1
36365,39164,1
36366,39165,1
36367,39166,1
36368,39167,1
36369,39168,1
36370,39169,1
36371,39170,1
36372,39171,1
36373,39172,1
36374,39173,1
36375,39174,1
36376,39176,1
36377,39177,1
36378,39178,1
36379,39179,1
36380,39180,1
36381,39181,1
36382,39182,1
36383,39183,1
36384,39184,1
36385,39185,1
36386,39186,1
36387,39187,1
36388,39188,1
36389,39189,1
36390,39190,1
36391,39191,1
36392,39192,1
36393,39193,1
36394,39194,1
36395,39195,1
36396,39196,1
36397,39198,1
36398,39199,1
36399,39201,1
36400,39202,1
36401,39203,1
36402,39204,1
36403,39205,1
36404,39206,1
36405,39207,1
36406,39208,1
36407,39209,1
36408,39210,1
36409,39211,1
36410,39212,1
36411,39213,1
36412,39214,1
36413,39215,1
36414,39216,1
36415,39217,1
36416,39218,1
36417,39219,1
36418,39220,1
36419,39221,1
36420,39222,1
36421,39224,1
36422,39225,1
36423,39226,1
36424,39227,1
36425,39228,1
36426,39229,1
36427,39230,1
36428,39231,1
36429,39232,1
36430,39233,1
36431,39234,1
36432,39235,1
36433,39236,1
36434,39237,1
36435,39238,1
36436,39239,1
36437,39240,1
36438,39241,1
36439,39242,1
36440,39243,1
36441,39244,1
36442,39245,1
36443,39246,1
36444,39247,1
36445,39248,1
36446,39249,1
36447,39250,1
36448,39251,1
36449,39252,1
36450,39253,1
36451,39254,1
36452,39255,1
36453,39256,1
36454,39258,1
36455,39259,1
36456,39260,1
36457,39261,1
36458,39262,1
36459,39263,1
36460,39264,1
36461,39265,1
36462,39267,1
36463,39268,1
36464,39269,1
36465,39270,1
36466,39271,1
36467,39273,1
36468,39274,1
36469,39275,1
36470,39276,1
36471,39277,1
36472,39279,1
36473,39280,1
36474,39281,1
36475,39282,1
36476,39283,1
36477,39284,1
36478,39285,1
36479,39286,1
36480,39287,1
36481,39288,1
36482,39289,1
36483,39290,1
36484,39291,1
36485,39292,1
36486,39293,1
36487,39294,1
36488,39295,1
36489,39297,1
36490,39298,1
36491,39299,1
36492,39300,1
36493,39301,1
36494,39302,1
36495,39303,1
36496,39304,1
36497,39305,1
36498,39306,1
36499,39307,1
36500,39308,1
36501,39309,1
36502,39310,1
36503,39311,1
36504,39312,1
36505,39313,1
36506,39314,1
36507,39315,1
36508,39316,1
36509,39317,1
36510,39318,1
36511,39319,1
36512,39320,1
36513,39321,1
36514,39322,1
36515,39323,1
36516,39326,1
36517,39327,1
36518,39328,1
36519,39329,1
36520,39330,1
36521,39331,1
36522,39332,1
36523,39333,1
36524,39334,1
36525,39335,1
36526,39336,1
36527,39337,1
36528,39338,1
36529,39339,1
36530,39340,1
36531,39341,1
36532,39342,1
36533,39343,1
36534,39344,1
36535,39345,1
36536,39346,1
36537,39347,1
36538,39348,1
36539,39349,1
36540,39350,1
36541,39351,1
36542,39352,1
36543,39354,1
36544,39355,1
36545,39356,1
36546,39357,1
36547,39358,1
36548,39359,1
36549,39360,1
36550,39361,1
36551,39362,1
36552,39363,1
36553,39364,1
36554,39365,1
36555,39366,1
36556,39367,1
36557,39368,1
36558,39369,1
36559,39370,1
36560,39371,1
36561,39372,1
36562,39374,1
36563,39375,1
36564,39376,1
36565,39377,1
36566,39378,1
36567,39379,1
36568,39380,1
36569,39381,1
36570,39382,1
36571,39385,1
36572,39386,1
36573,39387,1
36574,39389,1
36575,39390,1
36576,39391,1
36577,39392,1
36578,39393,1
36579,39394,1
36580,39395,1
36581,39396,1
36582,39397,1
36583,39398,1
36584,39399,1
36585,39400,1
36586,39401,1
36587,39403,1
36588,39404,1
36589,39405,1
36590,39406,1
36591,39407,1
36592,39408,1
36593,39409,1
36594,39410,1
36595,39411,1
36596,39412,1
36597,39413,1
36598,39414,1
36599,39415,1
36600,39416,1
36601,39417,1
36602,39418,1
36603,39419,1
36604,39421,1
36605,39422,1
36606,39423,1
36607,39424,1
36608,39426,1
36609,39427,1
36610,39428,1
36611,39429,1
36612,39431,1
36613,39432,1
36614,39433,1
36615,39435,1
36616,39437,1
36617,39438,1
36618,39439,1
36619,39440,1
36620,39441,1
36621,39442,1
36622,39443,1
36623,39444,1
36624,39445,1
36625,39446,1
36626,39447,1
36627,39448,1
36628,39449,1
36629,39450,1
36630,39451,1
36631,39452,1
36632,39453,1
36633,39454,1
36634,39455,1
36635,39456,1
36636,39457,1
36637,39458,1
36638,39459,1
36639,39460,1
36640,39461,1
36641,39462,1
36642,39463,1
36643,39464,1
36644,39465,1
36645,39466,1
36646,39467,1
36647,39468,1
36648,39469,1
36649,39470,1
36650,39471,1
36651,39472,1
36652,39473,1
36653,39474,1
36654,39475,1
36655,39476,1
36656,39477,1
36657,39479,1
36658,39480,1
36659,39481,1
36660,39482,1
36661,39483,1
36662,39484,1
36663,39485,1
36664,39486,1
36665,39487,1
36666,39488,1
36667,39489,1
36668,39490,1
36669,39491,1
36670,39492,1
36671,39493,1
36672,39494,1
36673,39495,1
36674,39496,1
36675,39497,1
36676,39498,1
36677,39499,1
36678,39500,1
36679,39501,1
36680,39502,1
36681,39503,1
36682,39504,1
36683,39505,1
36684,39506,1
36685,39507,1
36686,39508,1
36687,39509,1
36688,39510,1
36689,39511,1
36690,39512,1
36691,39513,1
36692,39514,1
36693,39515,1
36694,39516,1
36695,39517,1
36696,39518,1
36697,39519,1
36698,39520,1
36699,39521,1
36700,39523,1
36701,39524,1
36702,39525,1
36703,39526,1
36704,39527,1
36705,39528,1
36706,39529,1
36707,39530,1
36708,39531,1
36709,39532,1
36710,39533,1
36711,39534,1
36712,39536,1
36713,39537,1
36714,39538,1
36715,39539,1
36716,39540,1
36717,39541,1
36718,39542,1
36719,39543,1
36720,39544,1
36721,39545,1
36722,39546,1
36723,39547,1
36724,39548,1
36725,39549,1
36726,39550,1
36727,39551,1
36728,39552,1
36729,39553,1
